,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,ResultOld,Bounce (x)Old,Bounce (y)Old,ShotOld,Result2,comment,Hit (x)Old,Hit (y)Old,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5,P_FH-Line,P_FH-Line_W_UE,P_FH-Middle,P_FH-Middle_W_UE,P_FH-Cross,P_FH-Cross_W_UE,P_FH-II,P_FH-II_W_UE,P_FH-IO,P_FH-IO_W_UE,P_FH-IM,P_FH-IM_W_UE,P_FH-D,P_FH-D_W_UE,P_FH-Cross-Pass,P_FH-Cross-Pass_W_UE,P_FH-Middle-Pass,P_FH-Middle-Pass_W_UE,P_FH-Line-Pass,P_FH-Line-Pass_W_UE,P_BH-Line,P_BH-Line_W_UE,P_BH-Middle,P_BH-Middle_W_UE,P_BH-Cross,P_BH-Cross_W_UE,P_BH-Slice,P_BH-Slice_W_UE,P_BH-D,P_BH-D_W_UE,P_BH-Cross-Pass,P_BH-Cross-Pass_W_UE,P_BH-Middle-Pass,P_BH-Middle-Pass_W_UE,P_BH-Line-Pass,P_BH-Line-Pass_W_UE,P_VOL,P_VOL_W_UE,P_SMA,P_SMA_W_UE,O_FH-Line,O_FH-Line_W_UE,O_FH-Middle,O_FH-Middle_W_UE,O_FH-Cross,O_FH-Cross_W_UE,O_FH-II,O_FH-II_W_UE,O_FH-IO,O_FH-IO_W_UE,O_FH-IM,O_FH-IM_W_UE,O_FH-D,O_FH-D_W_UE,O_FH-Cross-Pass,O_FH-Cross-Pass_W_UE,O_FH-Middle-Pass,O_FH-Middle-Pass_W_UE,O_FH-Line-Pass,O_FH-Line-Pass_W_UE,O_BH-Line,O_BH-Line_W_UE,O_BH-Middle,O_BH-Middle_W_UE,O_BH-Cross,O_BH-Cross_W_UE,O_BH-Slice,O_BH-Slice_W_UE,O_BH-D,O_BH-D_W_UE,O_BH-Cross-Pass,O_BH-Cross-Pass_W_UE,O_BH-Middle-Pass,O_BH-Middle-Pass_W_UE,O_BH-Line-Pass,O_BH-Line-Pass_W_UE,O_VOL,O_VOL_W_UE,O_SMA,O_SMA_W_UE
440,Player,0,none,BH Volley,Flat,34.843319,146,0.0,0.0,no_mans_land,deuce,far,-2.00716,19.22315,service_box,ad,far,1.708079,16.905663,1.556027,down the line,Net,False,15:50:34,4002.47998,1,,,,,,,,True,,,,,,,,,,,,,2.0,,cancelled,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Opponent,0,none,Forehand,Topspin,80.099144,146,0.0,0.0,out,ad,near,-1.04222,-1.804509,no_mans_land,deuce,near,0.466288,-0.356569,1.235694,down the line,Net,False,15:50:36,4003.879883,1,,,,,,,,True,,,,,,,,,,,,,3.0,,cancelled,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Opponent,0,none,Forehand,Flat,75.523888,147,0.0,0.0,no_mans_land,ad,far,1.017327,23.160685,no_mans_land,ad,near,-0.802407,2.495376,2.027192,inside out,In,False,15:50:36,4004.52002,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Player,1,first_serve,Serve,Flat,123.094307,148,0.0,0.0,service_box,deuce,far,-0.147424,16.634321,no_mans_land,ad,far,1.017327,24.369473,2.45014,down the T,Net,False,15:50:53,4020.879883,-1,77.0,0.0,1.0,2.0,2.0,0.0,0.0,True,True,1.0,77.0,0.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,ad,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
444,Player,1,second_serve,Serve,Flat,136.423523,149,0.0,0.0,service_box,ad,near,-2.411067,7.698342,no_mans_land,ad,far,0.959529,23.85885,2.438497,out wide,In,False,15:51:05,4032.780029,2,77.0,0.0,1.0,2.0,2.0,0.0,0.0,False,True,1.0,78.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,3.0,2.0,False,ad,body,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,FE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
445,Opponent,2,return,Backhand,Topspin,92.976715,149,0.0,0.0,no_mans_land,ad,far,3.149422,18.510109,out,ad_alley,near,-4.394361,-0.577382,0.720819,down the line,In,False,15:51:06,4033.639893,2,77.0,0.0,1.0,2.0,2.0,0.0,0.0,False,True,1.0,78.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,F,3.0,2.0,False,ad,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Player,3,serve_plus_one,Backhand,Flat,65.909958,149,0.0,0.0,service_box,ad,far,3.273638,16.866127,no_mans_land,ad_alley,far,5.399163,23.870731,0.982481,down the line,Net,False,15:51:07,4035.080078,2,77.0,0.0,1.0,2.0,2.0,0.0,0.0,False,True,1.0,78.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,FE,3.0,2.0,False,ad,body,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Player,1,first_serve,Serve,Flat,162.545044,151,0.0,0.0,service_box,deuce,near,0.358676,5.901061,no_mans_land,deuce,far,-0.75774,23.734797,2.683325,down the T,In,False,15:51:32,4060.47998,1,78.0,0.0,2.0,2.0,2.0,0.0,0.0,True,True,1.0,79.0,1.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
448,Opponent,2,return,Backhand,Flat,53.379131,151,0.0,0.0,service_box,ad,far,1.89046,15.052491,no_mans_land,deuce,near,0.385088,0.65233,0.610579,inside in,In,False,15:51:33,4061.199951,1,78.0,0.0,2.0,2.0,2.0,0.0,0.0,True,True,1.0,79.0,1.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,deuce,T,deuce,ad,BH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Player,3,serve_plus_one,Backhand,Topspin,83.845428,151,0.0,0.0,no_mans_land,ad,near,-3.422642,1.860592,no_mans_land,ad,far,2.126083,23.691683,0.851334,cross court,In,False,15:51:35,4062.679932,1,78.0,0.0,2.0,2.0,2.0,0.0,0.0,True,True,1.0,79.0,1.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,W,3.0,3.0,False,deuce,T,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Player,1,first_serve,Serve,Flat,115.184441,152,0.0,0.0,no_mans_land,ad_alley,near,-4.377923,3.612484,out,ad,far,1.063357,23.561413,2.593456,out wide,Out,False,15:52:03,4091.439941,-1,79.0,1.0,2.0,2.0,2.0,0.0,0.0,True,True,1.0,79.0,1.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
451,Opponent,0,return_plus_one,Forehand,Topspin,61.992188,153,0.0,0.0,service_box,deuce,far,-1.199357,17.047445,no_mans_land,deuce,near,2.523193,0.333928,0.360585,cross court,In,False,15:52:18,4105.700195,2,79.0,1.0,2.0,2.0,2.0,0.0,0.0,False,True,1.0,80.0,1.0,3.0,2.0,2.0,0.0,0.0,,,,4.0,,,,,,3.0,3.0,False,ad,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Player,1,second_serve,Serve,Flat,143.073059,153,0.0,0.0,service_box,ad,near,-2.050083,6.180412,no_mans_land,ad,far,1.223839,24.818106,2.433484,down the T,In,False,15:52:15,4102.600098,2,79.0,1.0,2.0,2.0,2.0,0.0,0.0,False,True,1.0,80.0,1.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,ad,body,,,,,,,,0.0,,0.0,,3.0,UE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
453,Opponent,2,return,Forehand,Topspin,86.007881,153,0.0,0.0,service_box,deuce,far,-2.038142,16.913897,no_mans_land,ad,near,-2.584493,-0.205592,1.108567,inside in,In,False,15:52:15,4103.439941,2,79.0,1.0,2.0,2.0,2.0,0.0,0.0,False,True,1.0,80.0,1.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,3.0,3.0,False,ad,body,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Player,3,serve_plus_one,Forehand,Topspin,77.010445,153,0.0,0.0,no_mans_land,deuce,near,2.566666667,-1.23,no_mans_land,deuce,far,-2.034759,24.645678,0.946352,cross court,Out,False,15:52:17,4104.580078,2,79.0,1.0,2.0,2.0,2.0,0.0,0.0,False,True,1.0,80.0,1.0,3.0,2.0,2.0,0.0,0.0,In,2.234582,2.301945,,,,,,UE,3.0,3.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Player,1,first_serve,Serve,Flat,116.283318,154,0.0,0.0,service_box,deuce,near,0.285704,7.993216,no_mans_land,deuce,far,-0.544716,23.289427,2.657586,down the T,In,False,15:52:41,4129.200195,1,80.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,81.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,F,2.0,1.0,True,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
456,Opponent,2,return,Backhand,Flat,60.211563,154,0.0,0.0,no_mans_land,ad_alley,far,5.207715,18.574303,no_mans_land,deuce,near,0.408402,0.403931,0.684256,inside in,Out,False,15:52:42,4129.939941,1,80.0,1.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,81.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,True,deuce,T,deuce,ad,BH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Player,1,first_serve,Serve,Flat,166.593933,155,0.0,0.0,service_box,ad,near,-3.077637,5.747903,out,ad,far,1.156539,23.583879,2.599925,out wide,In,False,15:53:05,4153.279785,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,7.0,7.0,True,ad,wide,,,,,,,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
458,Opponent,2,return,Backhand,Flat,58.7374,155,0.0,0.0,service_box,ad,far,2.221381,14.060164,out,ad_alley,near,-4.854034,-1.180788,0.778127,down the line,In,False,15:53:06,4154.060059,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,7.0,7.0,True,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Player,3,serve_plus_one,Backhand,Flat,101.26326,155,0.0,0.0,no_mans_land,ad,near,-2.7495,3.796726,no_mans_land,ad_alley,far,4.805329,22.56082,1.115058,down the line,In,False,15:53:08,4155.819824,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,7.0,7.0,True,ad,wide,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Opponent,4,return_plus_one,Backhand,Slice,55.642754,155,0.0,0.0,out,ad,near,-2.166666667,23.07,no_mans_land,ad,near,-4.109157,-0.384082,0.562142,cross court,In,False,15:53:09,4156.779785,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,Net,-3.031061,-0.814102,,,,,,,7.0,7.0,True,ad,wide,ad,deuce,BH,Line,Slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Player,5,in_play,Forehand,Topspin,79.750633,155,0.0,0.0,no_mans_land,deuce,near,1.269671,4.415926,out,deuce,far,-1.911841,25.389067,1.271227,cross court,In,False,15:53:10,4158.5,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,7.0,7.0,True,ad,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Opponent,6,in_play,Forehand,Topspin,79.815544,155,0.0,0.0,no_mans_land,deuce,far,-1.382719,20.378336,no_mans_land,deuce,near,2.129759,0.375128,0.620752,cross court,In,False,15:53:12,4159.899902,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,7.0,7.0,True,ad,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Player,7,in_play,Forehand,Flat,74.664024,155,0.0,0.0,service_box,deuce_alley,near,5.228534,5.760313,out,deuce,far,-2.599594,25.506449,0.772607,down the line,Out,False,15:53:13,4161.359863,2,81.0,2.0,3.0,2.0,2.0,0.0,0.0,True,True,1.0,82.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,UE,7.0,7.0,True,ad,wide,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Opponent,1,first_serve,Serve,Flat,160.288315,157,0.0,0.0,service_box,deuce,near,3.747351575,5.531225,no_mans_land,deuce,far,-0.881387,23.692106,2.799718,out wide,In,False,15:55:27,4294.779785,2,82.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,83.0,0.0,1.0,2.0,3.0,0.0,0.0,,2.671402,5.531225,,,,,,F,2.0,1.0,False,deuce,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
465,Player,2,return,Forehand,Flat,67.460014,157,0.0,0.0,no_mans_land,ad_alley,far,5.439595,18.574303,no_mans_land,deuce_alley,near,4.933419,0.877683,1.122922,down the line,Out,False,15:55:28,4295.580078,2,82.0,0.0,0.0,2.0,3.0,0.0,0.0,True,False,1.0,83.0,0.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,deuce,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Opponent,1,first_serve,Serve,Slice,154.990707,158,0.0,0.0,service_box,ad,near,-0.148383,8.275749,no_mans_land,ad,far,0.637395,24.448473,2.33432,down the T,In,False,15:55:53,4321.5,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,,,,,,,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,W_or_F,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,3.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
467,Player,2,return,Forehand,Flat,56.657177,158,0.0,0.0,no_mans_land,ad,far,0.944626,21.680098,no_mans_land,ad,near,-0.445526,0.162793,0.76851,inside out,In,False,15:55:54,4322.240234,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,ad,middle,FH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Opponent,3,serve_plus_one,Forehand,Topspin,100.25695,158,0.0,0.0,service_box,deuce,near,1.57143,5.760313,out,ad,far,1.202216,26.158012,1.448045,inside in,In,False,15:55:56,4324.240234,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Player,4,return_plus_one,Forehand,Topspin,75.088219,158,0.0,0.0,no_mans_land,deuce,far,-1.366294,18.360258,no_mans_land,deuce,near,1.858032,0.001589,0.568937,cross court,In,False,15:55:58,4325.540039,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Opponent,5,in_play,Forehand,Topspin,96.737221,158,0.0,0.0,no_mans_land,ad,near,-1.463226,3.136692,no_mans_land,deuce,far,-2.139904,24.315889,0.839498,down the line,In,False,15:55:59,4326.879883,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Player,6,in_play,Backhand,Flat,78.461754,158,0.0,0.0,no_mans_land,ad,far,1.808849,19.122917,no_mans_land,ad,near,-1.333566,-0.162528,0.593132,cross court,In,False,15:56:00,4328.180176,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Opponent,7,in_play,Forehand,Topspin,77.61084,158,0.0,0.0,service_box,ad,near,-2.381523,6.477829,out,ad,far,2.295053,25.697126,1.006394,inside out,In,False,15:56:01,4329.52002,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Player,8,in_play,Backhand,Flat,82.202377,158,0.0,0.0,no_mans_land,ad,far,2.772501,18.510109,no_mans_land,ad,near,-3.130977,-0.287572,0.538414,cross court,In,False,15:56:03,4330.660156,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Opponent,9,in_play,Backhand,Slice,50.296078,158,0.0,0.0,service_box,ad,near,-2.027945,7.250284,no_mans_land,ad,far,3.812709,23.611507,0.887646,cross court,In,False,15:56:04,4331.839844,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,11.0,10.0,False,ad,T,ad,ad,BH,Cross,Slice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Player,10,in_play,Backhand,Topspin,85.885185,158,0.0,0.0,no_mans_land,deuce,far,-3.096567,19.409061,no_mans_land,ad,near,-2.809793,1.004385,0.681641,down the line,In,False,15:56:06,4333.680176,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,F,11.0,10.0,False,ad,T,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Opponent,11,in_play,Forehand,Slice,52.814579,158,0.0,0.0,no_mans_land,ad,near,-1.133333333,-0.73,out,deuce,far,-2.968365,25.505873,1.137669,down the line,Out,False,15:56:07,4334.97998,1,83.0,0.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,84.0,1.0,1.0,2.0,3.0,0.0,0.0,In,-0.599954,3.736977,,,,,,FE,11.0,10.0,False,ad,T,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Opponent,1,first_serve,Serve,Flat,177.922333,159,0.0,0.0,service_box,deuce,near,2.428598,6.526911,no_mans_land,deuce,far,-0.981879,23.795286,2.602437,out wide,In,False,15:56:42,4370.220215,1,84.0,1.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,85.0,2.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,5.0,UE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
478,Player,2,return,Forehand,Flat,77.09314,159,0.0,0.0,no_mans_land,deuce,far,-1.633658,19.185759,no_mans_land,deuce_alley,near,4.916412,0.177758,1.30294,down the line,In,False,15:56:43,4371.0,1,84.0,1.0,1.0,2.0,3.0,0.0,0.0,True,False,1.0,85.0,2.0,1.0,2.0,3.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
